customer_key,first_name,last_name,email,phone,date_of_birth,gender,address_line1,address_line2,city,state,postal_code,country,customer_segment,loyalty_tier,join_date
CUST-000912,Erica,Davis,nlowe@example.net,(860)396-8568,1947-01-14,Male,973 Mason Neck Suite 336,,Josephfort,AR,22549,USA,New,,2023-11-04
CUST-000913,Edward,Foster,zbarrett@example.com,+1-964-358-7669x494,1966-10-25,Other,7450 Jon Trail,Suite 377,New Deborah,OH,95524,USA,VIP,,2023-12-26
CUST-000914,Marie,Warren,oedwards@example.net,+1-245-703-7548x078,1959-04-20,Other,85693 Jennifer Crest,,South Carolyn,ME,97537,USA,New,,2023-08-28
CUST-000915,Heather,Hill,wellsstephen@example.org,415-806-3240x510,1967-07-30,Other,796 James Highway,,Mcdonaldchester,KY,91157,USA,Regular,Bronze,2024-05-30
CUST-000916,Kristina,Lester,preese@example.org,(473)299-7415,1989-06-26,Male,01027 Williams Unions Apt. 951,,Evanshaven,KS,78082,USA,New,Gold,2025-10-14
CUST-000917,Thomas,Schultz,aprilforbes@example.org,(214)743-5754x78935,1986-12-18,Other,0270 Valencia Mountains,,Ryanfort,AR,63531,USA,New,Silver,2025-06-24
CUST-000918,Meghan,Lyons,pughcarol@example.org,001-661-339-1237x7459,1988-12-05,Male,76870 Rangel Parkways,,South Bethton,SC,99307,USA,Regular,Silver,2023-02-03
CUST-000919,Danielle,Wilson,cardenasjoseph@example.com,5782384784,1959-03-15,Male,3654 Miranda Wells Suite 927,,New Brian,AL,25292,USA,VIP,Silver,2024-01-19
CUST-000920,Shannon,Booth,latoyahartman@example.com,616.678.5984,2000-10-29,Male,930 Wendy Road Apt. 756,,Port Jennifermouth,FL,55987,USA,New,,2023-03-10
CUST-000921,Kimberly,Martinez,erik02@example.net,+1-796-663-3092x356,2005-11-19,Male,79915 Trujillo Ville,,Port Hectormouth,IL,21911,USA,New,Silver,2024-09-10
CUST-000922,Dustin,Villegas,jason85@example.org,4422318206,1963-10-19,Other,093 Regina Key,Suite 847,New Michael,WV,64125,USA,New,Gold,2022-11-30
CUST-000923,Nicole,Matthews,josephmoran@example.net,+1-853-681-5182x72382,1998-07-05,Male,85255 Jennings Trail Apt. 559,,East Brianhaven,DE,75891,USA,Regular,Bronze,2024-08-20
CUST-000924,Jessica,Rivas,megan48@example.com,(415)604-8849x1508,1962-12-27,Female,35076 Reed Knoll Apt. 558,,Port Bryanberg,TN,20495,USA,VIP,,2024-02-08
CUST-000925,Kimberly,Evans,fburton@example.com,(592)954-1238x724,1982-05-24,Male,70455 Kelley Inlet,,Murrayview,VA,14332,USA,VIP,Gold,2024-03-05
CUST-000926,David,Byrd,kristin71@example.org,659-335-0276x74906,1994-02-12,Male,2765 Linda Haven,,Stacyborough,KY,14030,USA,VIP,Bronze,2024-02-23
CUST-000927,Sarah,Fuentes,morgansusan@example.com,+1-434-355-9556,1971-07-19,Other,57668 Ann Tunnel,,Katherineport,AS,97994,USA,Regular,Bronze,2024-04-29
CUST-000928,Anthony,Butler,carterchristopher@example.org,(857)885-2197x933,2000-09-22,Female,60898 Lucas Burg,,North Miguelside,ID,78779,USA,New,,2024-07-30
CUST-000929,Daniel,Randall,bradleysullivan@example.org,2934339637,2002-02-21,Male,878 Sherry Circles,Apt. 844,Stonechester,WI,59851,USA,Regular,Silver,2023-01-26
CUST-000930,John,Macias,jocelynstephens@example.com,212.642.6647x42644,1974-01-04,Other,279 Russell Mills,,Aprilside,NJ,58648,USA,New,,2024-02-18
CUST-000931,Kevin,Lynch,larryfox@example.net,544-369-3995,1995-11-21,Male,6423 Smith Drives Suite 908,,Adamsshire,MS,51681,USA,Regular,Silver,2025-04-23
CUST-000932,Wendy,Stone,stanleyamanda@example.org,001-423-224-6872,1959-02-10,Male,78406 James Loop,,Gillespiehaven,MD,65482,USA,Regular,Bronze,2024-02-03
CUST-000933,Brett,Baker,mark65@example.net,001-876-957-8680x05512,1985-11-21,Male,494 Tammy Fork Apt. 705,,Rodriguezchester,MI,25782,USA,Regular,Bronze,2024-05-04
CUST-000934,Lauren,Thompson,carterchristopher@example.net,767.247.1520x35191,1995-07-08,Female,1335 Williams Corners Suite 322,,Nolanchester,VT,27346,USA,New,Gold,2025-06-26
CUST-000935,Tracy,Garza,chandavid@example.org,+1-210-260-8917,1967-09-30,Male,184 Stevens Villages,Suite 965,West Melaniefort,AK,92682,USA,New,,2023-05-25
CUST-000936,Christina,Patterson,phamjason@example.net,204.807.7513,1949-09-04,Female,16897 Morgan Flats,Suite 147,Port Eric,LA,32722,USA,Regular,Gold,2023-05-18
CUST-000937,David,Campbell,whiteronald@example.com,(402)633-6165x5806,1973-06-02,Male,2672 Emily Lodge Suite 027,,Danieltown,FM,47194,USA,Regular,,2023-01-31
CUST-000938,Megan,Lowery,cpierce@example.com,001-305-871-1218,1973-06-01,Other,35393 Alvin Way,,Josephport,VA,76884,USA,VIP,Silver,2025-07-19
CUST-000939,Tanya,Pitts,drivera@example.com,001-643-421-8302,1969-10-12,Male,8551 Douglas Bypass Suite 115,,Amyton,WI,41927,USA,New,,2024-12-09
CUST-000940,Catherine,Lee,uhampton@example.org,563.930.5754,1988-12-20,Male,98416 Hall Mission,,Lake Deborahville,WY,61111,USA,New,Gold,2023-02-17
CUST-000941,Tammy,Adams,rodriguezivan@example.net,001-892-383-3971x785,1973-06-09,Male,0591 Crane Freeway Apt. 010,Suite 591,Obrienside,ID,32921,USA,VIP,Gold,2022-11-13
CUST-000942,Charles,Chapman,froberts@example.org,994.240.6545x25935,1986-08-31,Male,0946 Molly Mountains Suite 622,Suite 192,Johnsonberg,MP,83283,USA,VIP,Bronze,2024-12-27
CUST-000943,Kristin,Fuentes,martinezryan@example.org,001-310-993-6091x9490,1947-12-03,Other,76280 Hickman Unions,Suite 777,North Joshuashire,NH,18081,USA,Regular,,2024-10-22
CUST-000944,William,Ibarra,garciamatthew@example.net,+1-396-446-0773x5956,1954-03-30,Other,35639 Robles Street Apt. 500,,Kellychester,NH,98412,USA,VIP,Gold,2024-12-05
CUST-000945,Lisa,Warren,ilopez@example.org,+1-921-977-4874,1983-02-02,Male,958 Robinson Freeway Suite 699,,Waltonburgh,MI,19453,USA,New,,2023-08-20
CUST-000946,Megan,Carr,terrypatricia@example.com,+1-591-526-7191x9699,1968-02-13,Male,13878 Benjamin Row,,Morenohaven,AS,97237,USA,Regular,Bronze,2025-02-26
CUST-000947,Thomas,Hall,megan26@example.net,(302)394-8747,1956-07-28,Female,9934 Martinez Fort,Apt. 229,North Scott,NH,67437,USA,Regular,Gold,2025-01-03
CUST-000948,Rebecca,Smith,ashleyhill@example.net,550.355.7779x174,2002-06-16,Female,45353 Casey Isle Suite 509,Apt. 720,Zacharyborough,MS,78033,USA,VIP,Silver,2024-02-17
CUST-000949,Nathaniel,Schneider,nlopez@example.com,739.716.8670,1945-11-18,Other,94410 Alexis Drive Suite 974,,West Joshua,OR,20195,USA,VIP,Silver,2024-12-10
CUST-000950,Susan,Rodriguez,wagnernatalie@example.net,(399)313-2935x75384,1950-06-15,Other,34756 Dawn Ways Suite 426,Apt. 455,Robertburgh,AL,23814,USA,VIP,Bronze,2023-03-07
CUST-000951,Maria,Peterson,laura92@example.org,+1-239-740-7173x43466,1997-04-29,Other,0060 Sara Pine Apt. 079,,Danielborough,MA,17994,USA,VIP,Gold,2025-09-20
CUST-000952,Cynthia,Rojas,aaronjackson@example.com,+1-317-756-1680x9564,1961-11-01,Female,36650 April Ranch,,West Rebeccamouth,OH,15780,USA,New,Silver,2023-01-22
CUST-000953,Cheyenne,Estrada,kdunn@example.org,001-452-649-2219x114,1976-07-28,Other,40138 Steele Locks Apt. 914,,South Marc,AL,16322,USA,VIP,Bronze,2024-02-26
CUST-000954,Lori,Johnson,cturner@example.org,8988446988,1967-10-08,Other,182 Lopez Union Apt. 367,,Stacyville,PW,55071,USA,Regular,Bronze,2025-04-28
CUST-000955,Joshua,Fowler,ferrelltammy@example.org,(718)401-1308,1958-07-21,Female,8234 Amy Stravenue Apt. 224,,Thompsonfurt,NJ,11206,USA,Regular,,2023-10-10
CUST-000956,Yvette,Moore,lawrencepineda@example.com,(238)667-0776,1993-07-09,Female,987 Erickson Mountains,Suite 087,Boyerland,AZ,59328,USA,Regular,,2024-09-22
CUST-000957,Gregory,Carter,smithmarissa@example.net,4517097247,1962-04-04,Other,4168 Brittney Oval Suite 398,Suite 238,Port Andreahaven,OK,25499,USA,New,Bronze,2024-10-14
CUST-000958,Deborah,Cordova,kimberlystevens@example.net,(780)570-4235x73189,1949-04-18,Other,699 Emily Run,,West John,VT,61787,USA,New,Bronze,2025-07-23
CUST-000959,Michael,Briggs,simpsonnicholas@example.net,+1-584-794-9996,1973-07-27,Female,621 Amy Branch Suite 951,,Andreastad,KY,98575,USA,Regular,Gold,2024-12-30
CUST-000960,Rachel,Aguilar,craig30@example.net,891-954-1963x51109,1964-04-12,Female,363 Avila Street,,Port Matthewtown,KS,09005,USA,New,Bronze,2023-05-08
CUST-000961,Tyler,Dorsey,donaldgreen@example.com,001-378-970-3238x128,1948-10-24,Female,4752 Chad Estates,Suite 596,Port Melissa,MH,29003,USA,New,Bronze,2024-04-23
CUST-000962,Kevin,Skinner,johntravis@example.org,+1-686-223-0659,1946-07-10,Male,036 Payne Landing,Apt. 002,New Ericland,VT,33639,USA,VIP,Gold,2023-01-18
CUST-000963,Christopher,Williams,teresa16@example.net,+1-978-273-2149,1958-01-16,Other,43474 Jennifer Inlet,,Davidton,MT,47847,USA,Regular,Silver,2022-11-28
CUST-000964,Brady,Smith,asmith@example.net,913-413-5557x9420,1987-12-20,Other,395 Fischer Square,Suite 217,Nortonland,VT,69016,USA,Regular,Bronze,2023-01-13
CUST-000965,Carol,Blake,despinoza@example.com,(377)551-3877x12398,1983-07-25,Female,48730 Ward Radial,,Luishaven,MT,67322,USA,Regular,,2025-03-28
CUST-000966,Christopher,Doyle,oclayton@example.com,588-307-9640,1966-10-01,Other,8593 Katrina Plains Suite 362,Apt. 544,Port Joe,HI,59228,USA,New,Silver,2025-04-06
CUST-000967,Anna,King,uperez@example.com,202.707.1537x842,1967-06-16,Female,535 Campbell Trace Apt. 789,,Bryanthaven,VI,69396,USA,VIP,,2023-01-29
CUST-000968,Leah,Ho,dawnmerritt@example.org,600-972-0409,1992-09-14,Other,24617 Barnett Plain,,West Codytown,UT,41215,USA,Regular,Silver,2024-06-13
CUST-000969,Robert,Miller,rscott@example.org,(324)947-0498x67110,1974-03-17,Other,32570 Keller Fork,,South Johnport,MP,49811,USA,VIP,Bronze,2024-06-28
CUST-000970,Kendra,Knight,qsandoval@example.net,+1-403-604-3817x79989,1970-04-14,Male,7048 Daniel Springs,,North Christopher,NE,38303,USA,New,Bronze,2024-10-24
CUST-000971,John,Cervantes,hannah51@example.net,527-659-1700,1960-02-01,Other,3256 Phillips Via Suite 362,,Christopherberg,IL,16684,USA,VIP,Bronze,2023-07-28
CUST-000972,Matthew,Rodriguez,wilsonmary@example.org,+1-720-460-7136x9300,1955-12-17,Other,2673 Velasquez Points Suite 256,Apt. 161,Elizabethshire,VT,80600,USA,Regular,Silver,2023-01-21
CUST-000973,Jessica,Gutierrez,fergusonmelissa@example.com,637-658-2682x95081,2005-10-14,Other,23585 Margaret Pass,,Lake Jamiemouth,FM,85021,USA,Regular,Bronze,2023-10-08
CUST-000974,April,Rogers,fstewart@example.net,+1-981-997-3544x25247,1975-03-25,Female,9649 Austin Meadow Suite 006,Apt. 698,South Kenneth,NE,17003,USA,Regular,,2023-05-08
CUST-000975,Emily,Diaz,leah77@example.net,385.246.0912,2000-08-25,Male,72545 Carrie Cape Apt. 609,,East Megan,WA,33645,USA,New,Gold,2025-09-19
CUST-000976,Scott,Thomas,michaelhurley@example.org,001-674-531-6032x503,1987-04-19,Female,2789 Moore Gardens Suite 179,,Ashleyview,MA,40647,USA,New,Gold,2024-03-29
CUST-000977,Kaitlyn,Gomez,megan81@example.org,631.274.2718x322,1955-01-02,Other,2761 Ortiz Via,,Jenniferview,AZ,36960,USA,Regular,,2024-08-25
CUST-000978,Pedro,Beck,millerandrea@example.org,711.705.0228x92074,1955-07-12,Male,6774 Jamie Fords,,Hollyborough,PW,99068,USA,VIP,Silver,2025-01-08
CUST-000979,Danielle,Beard,jessicaanderson@example.com,939.969.2151x00260,1992-07-02,Male,3486 Mata Village,,Jayfort,CA,47843,USA,New,,2023-07-11
CUST-000980,Thomas,Rodriguez,kellyadam@example.net,+1-231-987-3095,1984-01-25,Male,7312 Zhang Harbor,,Lake Larrymouth,AR,21460,USA,New,Silver,2025-07-18
CUST-000981,Shawn,Gaines,catherine08@example.org,(380)609-0722x08712,1966-09-16,Male,596 David Fords,,Port Markhaven,VA,61391,USA,New,Silver,2024-11-21
CUST-000982,Danny,Ward,gonzalezjames@example.net,580.260.9417x50241,1947-10-21,Female,5875 Vega Junction Apt. 959,,West Matthewport,RI,57876,USA,VIP,,2025-09-03
CUST-000983,John,Gutierrez,erica27@example.org,265.618.1420x43845,2001-12-15,Female,76434 Michele Heights,Apt. 667,Tanyamouth,OH,89470,USA,VIP,Silver,2023-05-13
CUST-000984,Natalie,Barnes,amanda74@example.net,310-966-7264,1984-03-13,Female,953 Kennedy Cliffs Apt. 493,,South Joystad,TX,88318,USA,VIP,Silver,2024-07-07
CUST-000985,Yesenia,House,tina78@example.org,970-740-7936x518,1969-08-26,Other,9203 Terrence Fords,,Kimberlyville,FL,48238,USA,Regular,,2024-08-18
CUST-000986,Timothy,Lopez,moorejohn@example.org,+1-557-489-5915,1989-04-16,Female,6600 Nancy Isle,,Shepherdborough,MT,86138,USA,Regular,Gold,2024-01-02
CUST-000987,Heidi,Harris,racheladams@example.org,+1-965-932-9856x8499,1996-04-07,Male,706 Angel Groves,,Garciaview,WY,31907,USA,New,Bronze,2024-08-26
CUST-000988,Sean,Haney,jessica17@example.com,736-987-1638x7621,1989-06-07,Male,54586 Martinez Drive Suite 874,,West Georgehaven,MN,31154,USA,New,Silver,2023-07-31
CUST-000989,John,Swanson,nthompson@example.net,392-712-2339x982,1980-04-25,Male,71320 Higgins Pass,,Sandrastad,MT,59926,USA,New,Silver,2024-09-20
CUST-000990,Timothy,Cox,daniel76@example.com,3458689391,1988-01-12,Male,7677 Randolph Viaduct Suite 666,,Timothyfurt,AZ,74181,USA,Regular,Bronze,2025-08-10
CUST-000991,Alan,Lambert,melissa29@example.com,955-421-7504x9988,1982-03-19,Male,75442 Adam Club Suite 069,Apt. 987,Lake Alicia,WY,90360,USA,New,Bronze,2023-11-23
CUST-000992,Bryan,Mcbride,kevinvalencia@example.com,590.332.1430,1979-02-09,Male,330 Daniel Creek,Suite 065,Warrenmouth,MA,69060,USA,VIP,Bronze,2023-08-31
CUST-000993,Nathan,Horton,eric61@example.com,543-769-7457,1949-06-05,Female,838 Marquez Corners Apt. 556,,Sloanchester,FM,32933,USA,New,Bronze,2024-04-30
CUST-000994,James,Randall,jennifer86@example.net,317-882-5601x999,1952-12-16,Female,476 Brittany Lock Suite 268,,Maryfort,OR,60476,USA,VIP,Bronze,2024-10-22
CUST-000995,Timothy,Acosta,davisnatalie@example.org,+1-371-490-9520x3872,1952-08-29,Female,190 Nolan Street Suite 244,,Barkerberg,AZ,12802,USA,VIP,Silver,2023-05-30
CUST-000996,Ronald,Robinson,carolynduke@example.com,5823432625,2004-12-17,Female,07559 Jones Harbor,Apt. 024,Jakestad,AR,64445,USA,VIP,Silver,2024-01-04
CUST-000997,Alexis,Blevins,joanwright@example.org,209.299.7024x40431,1974-04-28,Male,823 Park Garden,,Port Molly,NJ,83023,USA,New,Silver,2023-09-04
CUST-000998,Tracy,Gomez,scott17@example.org,457.835.5481x471,1970-06-07,Male,3939 Catherine Fall,,Zimmermanberg,CA,45818,USA,New,Gold,2024-10-06
CUST-000999,Darlene,Clark,maria33@example.net,4626798958,1996-01-06,Female,39129 Jeffrey Creek Apt. 275,,New Heather,MN,41796,USA,Regular,Gold,2023-01-05
CUST-001000,Samantha,Rush,christopherstevenson@example.com,+1-622-506-5910x04436,1969-07-20,Other,3296 Johnny Estate Apt. 072,,South Raymond,NY,31824,USA,New,Gold,2024-03-22
